KIDSDRIV,AGE,HOMEKIDS,YOJ,TIF,CLM_FREQ,MVR_PTS,CAR_AGE,Income_converted,HOME_VAL_converted,BLUEBOOK_converted,LE_PARENT1,LE_MSTATUS,LE_EDUCATION,LE_CAR_USE,LE_CAR_TYPE,LE_REVOKED
0,47.0,0,0.0,17,3,0,18.0,0.0,121454.0,23060.0,0,0,2,0,2,0
1,57.0,1,14.0,4,2,0,5.0,41645.0,160772.0,7200.0,0,0,4,0,2,0
0,37.0,0,12.0,7,1,2,1.0,102604.0,276929.0,21620.0,0,0,1,0,4,0
0,65.0,0,15.0,9,1,0,1.0,22481.0,127617.0,11340.0,0,0,4,1,3,1
0,52.0,0,7.0,10,2,2,16.0,64531.0,0.0,6700.0,0,1,1,0,2,0
0,52.0,0,11.0,1,3,6,1.0,81849.0,273961.0,6700.0,0,0,4,0,5,0
1,37.0,2,7.0,1,2,0,8.0,89343.0,251826.0,14130.0,1,1,1,1,3,0
0,34.0,0,5.0,1,0,3,7.0,59972.0,165806.0,23040.0,0,1,1,0,1,0
2,40.0,2,14.0,1,3,5,15.0,12339.0,107774.0,22310.0,0,0,2,0,4,0
0,38.0,1,0.0,6,1,6,8.0,0.0,0.0,5850.0,0,0,0,1,5,0
0,29.0,2,13.0,4,0,1,1.0,26413.0,172043.0,16200.0,0,0,4,0,2,0
0,62.0,0,12.0,14,3,7,1.0,34033.0,0.0,11100.0,0,1,4,0,3,0
0,38.0,0,4.0,6,1,2,1.0,22036.0,158037.0,7500.0,0,0,4,0,2,0
0,28.0,2,10.0,4,3,6,1.0,23427.0,98357.0,6640.0,0,0,0,1,5,1
0,35.0,1,0.0,1,2,6,1.0,0.0,0.0,11630.0,0,0,4,1,5,0
0,33.0,3,0.0,1,5,5,6.0,0.0,0.0,7810.0,1,1,0,1,3,1
2,40.0,2,5.0,3,0,2,1.0,16575.0,158720.0,7160.0,0,0,4,1,2,0
0,45.0,0,10.0,7,0,0,1.0,67263.0,212757.0,32270.0,0,0,1,0,1,1
0,52.0,0,13.0,10,2,6,16.0,77351.0,187879.0,6700.0,0,0,2,0,2,0
0,41.0,0,10.0,13,3,2,5.0,18523.0,0.0,9400.0,0,1,0,1,5,0
0,49.0,0,11.0,4,0,3,18.0,52485.0,0.0,19830.0,0,1,2,1,4,0
0,31.0,1,12.0,6,2,0,18.0,65651.0,288294.0,17760.0,0,0,2,0,4,1
0,42.0,0,0.0,10,0,5,1.0,0.0,0.0,5700.0,0,0,1,0,2,0
0,43.0,2,0.0,6,1,3,6.0,0.0,117111.0,5800.0,0,0,0,1,3,0
0,56.0,0,14.0,6,0,1,16.0,38924.0,183890.0,5390.0,0,0,2,1,3,0
1,43.0,1,13.0,1,3,4,17.0,65779.0,190317.0,14850.0,0,0,2,1,5,1
1,36.0,2,0.0,10,2,1,1.0,0.0,0.0,12370.0,0,0,0,1,0,0
0,43.0,0,12.0,4,0,3,6.0,13349.0,140323.0,9470.0,0,0,0,0,2,0
0,38.0,2,11.0,6,1,0,4.0,43036.0,0.0,9600.0,1,1,4,0,2,0
0,53.0,0,0.0,1,2,0,12.0,0.0,116797.0,12380.0,0,1,1,1,0,0
0,43.0,1,0.0,1,1,6,5.0,0.0,0.0,7770.0,0,0,4,0,2,0
0,40.0,1,14.0,4,0,5,8.0,2970.0,0.0,17710.0,0,0,0,1,0,0
0,61.0,0,16.0,1,2,6,7.0,41801.0,210979.0,19030.0,0,0,4,0,3,0
0,24.0,0,10.0,11,2,9,1.0,20220.0,115168.0,17850.0,0,0,4,0,3,1
0,61.0,0,9.0,7,0,2,11.0,28390.0,171805.0,14350.0,0,0,4,0,5,0
1,40.0,2,0.0,1,0,1,1.0,0.0,0.0,21340.0,1,1,0,1,0,0
0,28.0,3,11.0,1,2,0,8.0,57417.0,144443.0,15640.0,1,1,1,0,5,0
0,67.0,0,13.0,4,0,0,13.0,45368.0,190399.0,17760.0,0,0,1,1,5,1
0,60.0,0,13.0,1,1,2,1.0,8250.0,113386.0,8330.0,0,0,4,0,0,0
0,22.0,0,0.0,4,2,2,1.0,0.0,0.0,13520.0,0,1,4,1,5,1
2,39.0,3,12.0,13,2,3,10.0,39619.0,183660.0,9360.0,0,0,4,0,3,0
0,40.0,3,13.0,1,0,1,6.0,44431.0,178105.0,12460.0,0,0,4,1,5,0
1,36.0,2,14.0,6,3,0,1.0,20926.0,122046.0,8390.0,0,0,4,0,2,0
0,42.0,0,13.0,1,0,0,1.0,58008.0,213887.0,18610.0,0,0,4,0,0,1
0,61.0,0,14.0,4,0,4,18.0,65775.0,199244.0,28170.0,0,0,2,1,3,1
0,48.0,0,11.0,1,3,7,1.0,53878.0,220705.0,11690.0,0,0,4,1,3,1
0,44.0,2,14.0,1,2,0,12.0,82068.0,215344.0,8980.0,0,0,1,0,5,0
0,35.0,0,10.0,10,3,0,13.0,70274.0,0.0,12030.0,0,1,2,0,2,1
0,38.0,0,12.0,10,3,4,4.0,21119.0,136098.0,12180.0,0,1,0,0,2,0
0,40.0,0,12.0,4,0,2,1.0,2289.0,0.0,5730.0,0,1,4,1,5,1
0,58.0,0,6.0,1,4,1,17.0,123288.0,366424.0,7000.0,0,1,3,1,5,1
0,34.0,0,11.0,4,0,2,8.0,76847.0,0.0,15870.0,0,1,1,1,0,0
0,47.0,0,10.0,1,1,3,1.0,31456.0,148339.0,1500.0,0,1,4,1,5,0
0,47.0,0,6.0,1,0,6,9.0,25871.0,193683.0,15330.0,0,0,4,0,5,1
0,44.0,2,12.0,6,2,5,7.0,27039.0,0.0,11270.0,1,1,4,1,5,0
0,36.0,0,9.0,6,0,0,7.0,110873.0,0.0,24730.0,0,1,1,0,1,0
1,39.0,2,13.0,1,2,5,1.0,31138.0,160202.0,9830.0,0,0,4,1,5,0
0,38.0,3,11.0,11,0,0,1.0,13337.0,106321.0,6920.0,1,1,4,1,5,0
0,35.0,1,12.0,6,0,1,14.0,75165.0,253077.0,11290.0,0,0,2,1,3,0
1,36.0,2,14.0,1,0,0,14.0,118971.0,0.0,31390.0,1,1,1,0,1,0
0,54.0,0,0.0,1,1,4,13.0,0.0,67587.0,6900.0,0,0,3,1,5,0
0,56.0,0,16.0,1,0,2,9.0,44940.0,196891.0,15320.0,0,0,0,1,5,0
1,42.0,3,7.0,1,3,1,14.0,85819.0,262789.0,5700.0,0,0,1,0,2,0
0,23.0,4,9.0,7,3,10,1.0,5367.0,75782.0,22550.0,0,0,4,0,0,0
0,28.0,3,14.0,4,1,1,1.0,10518.0,107763.0,5800.0,1,1,4,1,5,0
0,28.0,1,0.0,9,0,2,10.0,0.0,63142.0,9750.0,1,1,4,0,2,0
0,37.0,0,12.0,1,1,3,14.0,109732.0,0.0,11740.0,0,1,2,1,5,0
0,50.0,0,15.0,1,0,0,7.0,41447.0,148330.0,6500.0,0,0,1,1,5,0
0,50.0,0,6.0,5,3,7,6.0,55230.0,0.0,24950.0,0,1,4,0,2,0
0,47.0,0,10.0,1,0,2,9.0,129926.0,0.0,19190.0,0,1,2,0,4,0
0,36.0,1,12.0,7,1,5,1.0,26587.0,0.0,5100.0,1,1,0,1,5,0
0,34.0,1,13.0,12,0,0,9.0,79957.0,172461.0,12510.0,0,0,4,0,0,0
0,38.0,0,12.0,6,1,0,1.0,17028.0,0.0,14160.0,0,1,4,1,5,0
0,57.0,0,15.0,4,0,2,1.0,44108.0,0.0,21720.0,0,1,4,0,5,0
0,39.0,0,11.0,10,0,1,1.0,63433.0,236857.0,6610.0,0,1,1,0,2,0
1,39.0,3,14.0,1,3,3,7.0,71309.0,224123.0,14580.0,1,1,1,1,5,0
1,42.0,2,0.0,1,1,1,1.0,0.0,97022.0,14840.0,0,0,4,1,5,0
0,56.0,0,12.0,6,2,5,8.0,278.0,91930.0,1530.0,0,0,4,1,3,0
0,32.0,1,2.0,17,2,6,9.0,50522.0,0.0,9750.0,1,1,1,0,5,0
0,47.0,0,12.0,4,2,1,6.0,21063.0,117381.0,20730.0,0,0,1,0,2,0
0,34.0,1,14.0,4,1,3,7.0,9699.0,107132.0,18120.0,0,0,0,1,0,0
0,36.0,1,8.0,6,0,3,8.0,40339.0,173090.0,22200.0,1,1,1,0,4,0
0,54.0,0,0.0,7,3,7,7.0,0.0,0.0,25020.0,0,1,4,0,0,1
0,33.0,1,8.0,6,0,0,1.0,77719.0,0.0,9250.0,1,1,4,0,5,0
0,60.0,0,13.0,1,0,0,13.0,82171.0,275664.0,15720.0,0,0,2,1,0,0
0,32.0,2,12.0,7,3,0,11.0,0.0,0.0,4700.0,1,1,1,0,5,0
0,45.0,2,0.0,10,3,4,1.0,0.0,101395.0,16920.0,0,0,0,0,4,0
0,46.0,0,6.0,10,0,0,11.0,59927.0,0.0,19410.0,0,1,2,0,2,1
0,51.0,0,11.0,6,4,0,11.0,43654.0,167541.0,11590.0,0,0,1,0,3,0
2,37.0,2,11.0,6,4,0,1.0,16238.0,65155.0,6820.0,0,0,0,1,2,0
0,38.0,3,16.0,1,1,1,9.0,15889.0,95776.0,30050.0,0,0,0,0,2,1
0,45.0,0,9.0,1,2,5,6.0,72702.0,221350.0,13270.0,0,1,4,0,0,0
0,62.0,1,15.0,1,2,3,1.0,68063.0,269614.0,12620.0,0,0,1,1,5,1
0,46.0,0,0.0,1,0,0,4.0,0.0,111439.0,6100.0,0,0,0,1,5,0
1,40.0,1,10.0,13,3,4,11.0,131449.0,0.0,31080.0,1,1,2,0,4,0
0,35.0,0,13.0,6,0,1,9.0,7163.0,0.0,6580.0,0,1,4,0,2,0
0,39.0,0,11.0,3,3,5,1.0,79594.0,0.0,20660.0,0,1,2,0,4,0
0,60.0,0,12.0,4,0,0,1.0,32607.0,176839.0,23360.0,0,1,4,1,0,0
0,42.0,0,12.0,1,0,0,8.0,52792.0,213473.0,10980.0,0,0,4,0,2,0
0,52.0,0,7.0,4,0,0,14.0,132280.0,388651.0,27590.0,0,0,2,1,3,0
0,33.0,4,14.0,6,0,0,1.0,30504.0,0.0,7850.0,1,1,0,1,2,0
0,25.0,1,12.0,14,0,0,6.0,17352.0,112808.0,9250.0,1,1,0,1,5,0
0,45.0,2,16.0,4,1,0,1.0,39327.0,179607.0,15940.0,0,0,4,0,0,1
0,40.0,0,12.0,4,0,2,11.0,108059.0,0.0,22070.0,0,1,1,0,4,0
0,53.0,0,11.0,6,1,3,15.0,58691.0,255524.0,12670.0,0,1,2,1,0,0
0,50.0,0,9.0,4,1,0,1.0,78083.0,0.0,19310.0,0,1,2,0,4,0
1,36.0,2,16.0,4,2,7,1.0,40983.0,142139.0,33960.0,0,0,0,1,3,0
0,46.0,0,8.0,4,0,3,14.0,75614.0,188804.0,13660.0,0,0,2,1,0,0
0,34.0,0,10.0,1,0,0,6.0,53914.0,209691.0,27620.0,0,1,4,0,1,0
0,27.0,4,0.0,7,0,1,1.0,0.0,0.0,4400.0,0,0,4,0,0,1
0,30.0,4,12.0,7,1,4,17.0,58248.0,0.0,21760.0,1,1,3,1,0,1
0,35.0,2,16.0,1,3,8,1.0,26127.0,150058.0,23690.0,0,0,4,1,0,0
0,46.0,0,11.0,4,3,4,1.0,43651.0,128478.0,15250.0,0,0,4,1,5,0
0,58.0,0,0.0,1,0,4,1.0,0.0,0.0,7300.0,0,0,4,0,5,1
0,30.0,3,13.0,1,0,2,9.0,69512.0,187162.0,13330.0,0,0,1,0,5,0
0,41.0,0,12.0,15,0,1,11.0,0.0,78794.0,12450.0,0,1,1,1,5,0
0,24.0,0,8.0,7,1,9,8.0,40245.0,98218.0,7920.0,0,0,4,1,3,0
0,38.0,0,12.0,1,3,4,7.0,69530.0,224447.0,5200.0,0,0,4,0,2,1
0,34.0,3,14.0,1,0,4,1.0,54208.0,194465.0,17200.0,0,0,1,1,4,0
1,41.0,2,14.0,1,2,0,1.0,45298.0,189778.0,16000.0,0,0,4,0,0,0
0,54.0,0,0.0,14,0,0,13.0,0.0,0.0,6900.0,0,0,1,0,5,0
0,58.0,0,12.0,1,0,0,8.0,0.0,0.0,7300.0,0,0,4,1,0,1
0,50.0,0,11.0,1,2,9,5.0,22470.0,0.0,13810.0,0,1,0,1,5,0
0,51.0,0,6.0,6,0,0,1.0,50049.0,0.0,12820.0,0,1,4,0,0,1
0,32.0,1,13.0,4,3,1,9.0,57583.0,213828.0,15950.0,0,0,4,0,5,0
0,45.0,3,15.0,1,0,5,5.0,7680.0,0.0,2270.0,0,0,0,1,0,0
0,27.0,1,12.0,9,1,2,1.0,40202.0,172177.0,4200.0,0,0,4,0,0,0
0,43.0,0,12.0,4,0,0,1.0,49533.0,255386.0,7110.0,0,0,4,0,5,0
0,41.0,0,11.0,1,0,0,19.0,69638.0,216395.0,12560.0,0,1,2,1,0,0
0,50.0,0,8.0,4,2,0,13.0,34928.0,0.0,12700.0,0,1,2,1,3,0
0,24.0,2,12.0,4,4,8,8.0,11215.0,0.0,5020.0,1,1,4,0,2,0
0,28.0,1,9.0,1,2,3,1.0,20852.0,123109.0,6390.0,0,0,4,1,3,0
0,28.0,3,13.0,1,0,0,1.0,38460.0,135988.0,18640.0,0,0,0,0,4,0
0,37.0,0,11.0,10,0,6,1.0,48737.0,224515.0,5200.0,0,0,1,0,2,1
0,45.0,1,12.0,7,0,0,14.0,91347.0,301304.0,17130.0,0,0,2,1,4,0
0,37.0,0,12.0,1,0,1,9.0,42797.0,0.0,27140.0,0,1,4,0,0,0
0,37.0,0,12.0,4,4,2,6.0,14024.0,64600.0,15820.0,0,0,0,1,0,0
0,34.0,0,7.0,4,2,3,1.0,18211.0,0.0,6720.0,0,1,4,1,5,0
0,25.0,2,12.0,7,0,3,9.0,47996.0,159776.0,8800.0,1,1,4,0,2,0
0,41.0,0,8.0,6,3,6,8.0,95166.0,306407.0,21690.0,0,1,1,0,4,0
0,56.0,0,13.0,6,0,0,1.0,40355.0,192566.0,2690.0,0,1,4,0,0,0
0,60.0,0,13.0,1,0,2,1.0,54710.0,190364.0,17100.0,0,0,2,1,5,0
0,40.0,1,11.0,1,0,1,2.0,29310.0,118987.0,9240.0,0,0,4,0,2,1
0,57.0,2,0.0,6,3,1,5.0,0.0,82024.0,1500.0,0,0,1,1,5,0
0,47.0,0,0.0,1,1,6,12.0,0.0,52929.0,6430.0,0,0,1,1,5,0
1,39.0,2,11.0,1,0,2,6.0,10666.0,0.0,5600.0,0,0,4,1,5,0
1,44.0,1,0.0,7,0,1,1.0,0.0,0.0,8660.0,0,0,4,0,2,0
0,38.0,2,14.0,10,2,0,17.0,57684.0,189247.0,5300.0,1,1,1,1,3,0
0,51.0,0,0.0,4,0,5,9.0,0.0,0.0,4270.0,0,1,1,1,3,0
0,22.0,1,8.0,10,0,3,1.0,18632.0,0.0,10800.0,1,1,4,1,5,0
0,37.0,3,16.0,1,4,4,12.0,6398.0,109751.0,5840.0,0,0,1,1,3,0
0,41.0,0,8.0,8,3,0,14.0,54289.0,0.0,6960.0,0,1,1,0,5,0
0,39.0,1,15.0,9,3,6,7.0,30804.0,159351.0,13140.0,0,0,4,1,5,0
0,64.0,0,10.0,1,0,0,15.0,37380.0,0.0,11640.0,0,1,2,1,5,0
0,35.0,2,13.0,1,2,5,1.0,28777.0,116463.0,7880.0,0,0,0,0,2,0
0,37.0,3,15.0,1,3,8,1.0,72019.0,0.0,12400.0,1,1,1,1,5,0
0,51.0,0,14.0,6,0,0,7.0,18282.0,0.0,17500.0,0,0,4,0,5,0
0,41.0,0,11.0,1,2,2,8.0,71303.0,213841.0,12730.0,0,1,1,0,5,0
0,66.0,0,8.0,7,1,6,1.0,20443.0,164510.0,1500.0,0,0,0,1,5,0
1,41.0,1,12.0,1,0,4,8.0,61618.0,211160.0,13220.0,0,0,1,1,0,0
0,52.0,0,10.0,10,1,7,16.0,43539.0,200883.0,13290.0,0,0,2,1,5,0
0,35.0,2,14.0,11,1,8,7.0,29250.0,159239.0,9170.0,0,0,4,0,5,0
0,35.0,0,8.0,7,1,0,1.0,20950.0,129612.0,7960.0,0,1,4,1,3,0
0,33.0,4,13.0,4,0,0,1.0,29161.0,127565.0,24690.0,0,0,4,0,1,1
0,32.0,2,13.0,17,0,2,1.0,34368.0,142365.0,7640.0,0,0,0,1,3,0
0,59.0,0,13.0,6,2,9,13.0,61159.0,208072.0,19210.0,0,0,2,0,4,1
0,44.0,0,11.0,3,0,0,1.0,33056.0,171068.0,19120.0,0,1,1,1,0,1
0,52.0,0,13.0,1,0,6,1.0,36332.0,0.0,27710.0,0,1,4,0,1,1
0,47.0,0,10.0,7,3,5,1.0,38027.0,0.0,6300.0,0,1,4,0,2,1
0,32.0,1,12.0,6,3,0,10.0,13847.0,129852.0,6080.0,0,0,4,1,5,0
0,35.0,3,15.0,1,0,2,6.0,25647.0,155005.0,10710.0,0,0,4,1,2,0
0,46.0,0,13.0,1,3,5,11.0,65075.0,0.0,12610.0,0,1,1,1,5,0
2,56.0,2,0.0,1,0,6,9.0,0.0,129145.0,7100.0,1,1,4,1,5,0
0,37.0,0,12.0,3,0,0,12.0,64563.0,225995.0,7960.0,0,0,2,0,2,1
0,42.0,0,10.0,6,2,6,1.0,21670.0,0.0,9800.0,0,1,0,1,5,0
0,49.0,0,13.0,6,0,0,4.0,32589.0,169057.0,17380.0,0,0,4,1,5,0
1,38.0,2,0.0,4,0,0,4.0,0.0,0.0,5300.0,1,1,0,1,3,0
0,27.0,1,9.0,4,0,3,6.0,8408.0,54880.0,19900.0,1,1,0,1,4,0
0,46.0,0,11.0,1,0,0,12.0,71667.0,0.0,15340.0,0,1,1,1,5,0
1,37.0,4,16.0,10,2,2,14.0,74246.0,237469.0,11940.0,0,0,1,0,0,0
0,34.0,3,14.0,10,0,0,16.0,113195.0,296393.0,4900.0,1,1,3,1,3,0
0,38.0,0,10.0,1,1,0,8.0,26006.0,0.0,5300.0,0,1,4,0,2,0
0,33.0,2,12.0,10,0,1,6.0,30863.0,97212.0,4900.0,1,1,0,0,2,0
1,44.0,1,9.0,6,0,0,7.0,20638.0,0.0,3560.0,1,1,0,1,5,0
0,39.0,2,7.0,4,0,4,10.0,9968.0,0.0,5500.0,1,1,1,1,5,0
0,40.0,0,9.0,1,0,1,10.0,25505.0,0.0,17330.0,0,1,4,0,5,0
1,40.0,2,15.0,1,0,5,6.0,30324.0,0.0,11590.0,1,1,0,1,5,0
1,42.0,1,11.0,1,1,4,1.0,4480.0,0.0,1950.0,1,1,4,1,5,1
0,54.0,0,13.0,1,2,5,1.0,33791.0,171275.0,9730.0,0,0,0,1,2,1
0,50.0,0,13.0,1,1,3,1.0,63799.0,0.0,16050.0,0,1,0,1,0,0
0,41.0,0,12.0,6,1,0,9.0,16108.0,0.0,25010.0,0,1,1,0,5,1
0,43.0,0,12.0,6,0,0,14.0,77104.0,0.0,27330.0,0,1,2,1,3,0
0,57.0,0,12.0,6,1,4,12.0,100769.0,0.0,11580.0,0,1,1,1,5,0
0,51.0,0,11.0,4,1,5,7.0,51605.0,0.0,15100.0,0,1,0,1,0,1
0,39.0,1,13.0,6,0,0,10.0,77889.0,217053.0,9290.0,0,0,1,0,5,0
0,59.0,0,13.0,4,3,11,1.0,63969.0,187263.0,16210.0,0,1,4,0,2,0
4,45.0,5,0.0,6,2,3,1.0,0.0,0.0,7920.0,1,1,0,1,3,0
0,41.0,0,13.0,14,0,0,5.0,39645.0,150503.0,20800.0,0,0,4,1,3,0
0,35.0,3,12.0,11,0,2,1.0,20986.0,0.0,7100.0,1,1,4,0,0,0
2,36.0,2,9.0,4,2,0,7.0,69434.0,230609.0,3860.0,0,0,1,1,0,0
1,42.0,3,11.0,3,3,5,1.0,59800.0,0.0,11680.0,1,1,4,1,2,0
0,60.0,2,15.0,17,0,0,1.0,3005.0,125809.0,11640.0,1,1,4,1,5,1
0,30.0,1,0.0,4,0,1,5.0,0.0,0.0,4500.0,1,1,1,0,2,1
0,50.0,0,13.0,4,2,2,10.0,68194.0,0.0,13920.0,0,1,1,0,5,0
1,37.0,3,13.0,1,2,3,1.0,91450.0,284853.0,10650.0,0,0,1,1,2,1
0,52.0,0,11.0,13,2,1,6.0,56582.0,0.0,21460.0,0,1,0,1,5,0
1,41.0,1,11.0,1,2,0,11.0,63989.0,212477.0,5600.0,0,0,1,1,5,0
0,30.0,0,0.0,1,3,3,9.0,0.0,0.0,4500.0,0,1,4,0,2,0
0,36.0,2,12.0,16,4,0,7.0,51969.0,221596.0,1500.0,0,0,1,1,0,0
0,53.0,1,12.0,1,0,0,6.0,31205.0,170358.0,12080.0,0,0,4,1,3,0
0,36.0,0,0.0,10,2,8,1.0,0.0,0.0,13440.0,0,1,0,0,2,0
0,46.0,0,11.0,1,0,3,6.0,68126.0,214584.0,12910.0,0,0,1,1,5,1
0,26.0,3,0.0,1,2,6,8.0,0.0,50964.0,4100.0,0,0,1,1,5,0
3,40.0,3,12.0,1,1,0,5.0,47456.0,165012.0,25920.0,0,0,4,0,1,0
0,32.0,2,12.0,4,3,5,1.0,39144.0,0.0,5410.0,1,1,0,1,5,1
0,39.0,3,16.0,1,1,7,7.0,22626.0,60718.0,19950.0,0,0,0,0,2,0
1,34.0,4,14.0,13,1,0,1.0,58991.0,162309.0,5490.0,0,0,4,0,2,0
0,35.0,2,8.0,6,2,4,6.0,47797.0,0.0,1500.0,1,1,1,1,5,1
0,43.0,0,12.0,1,0,2,1.0,49021.0,177127.0,10700.0,0,1,4,0,2,1
1,53.0,1,11.0,6,3,8,10.0,12824.0,0.0,16720.0,1,1,4,0,5,0
0,54.0,0,0.0,1,0,1,7.0,0.0,111556.0,11020.0,0,1,1,0,2,1
0,36.0,2,12.0,1,2,1,1.0,69546.0,186300.0,12050.0,0,0,4,0,3,0
0,36.0,0,11.0,7,0,0,1.0,33447.0,0.0,22070.0,0,1,0,1,4,0
0,54.0,0,12.0,1,0,2,9.0,27354.0,0.0,9640.0,0,1,1,0,5,0
0,47.0,0,14.0,4,0,2,1.0,19779.0,96107.0,25250.0,0,1,0,0,1,0
0,36.0,0,9.0,4,3,5,3.0,60847.0,211273.0,8560.0,0,1,1,1,5,0
0,39.0,0,11.0,1,0,3,8.0,57744.0,213239.0,11170.0,0,0,4,0,5,0
0,52.0,0,10.0,1,3,0,11.0,5.0,0.0,6700.0,0,1,1,0,2,0
0,41.0,3,12.0,1,2,4,12.0,48762.0,176946.0,28090.0,0,0,4,1,0,0
0,39.0,0,4.0,6,0,1,16.0,102052.0,237341.0,7020.0,0,1,3,1,2,0
2,45.0,2,10.0,1,3,5,4.0,71119.0,0.0,15600.0,1,1,1,1,0,0
0,51.0,0,15.0,13,3,3,4.0,57410.0,231626.0,12340.0,0,0,1,1,5,0
0,41.0,0,5.0,6,0,0,1.0,53293.0,0.0,6830.0,0,1,4,0,5,0
0,26.0,2,13.0,10,2,3,1.0,989.0,0.0,4200.0,0,0,0,1,5,1
0,42.0,0,12.0,1,1,2,8.0,7804.0,0.0,6480.0,0,1,4,1,5,0
2,41.0,4,0.0,6,2,5,1.0,0.0,0.0,1500.0,1,1,2,1,3,0
2,38.0,2,0.0,4,0,8,1.0,0.0,0.0,5300.0,0,0,4,0,2,0
0,31.0,0,5.0,3,2,2,6.0,11425.0,0.0,4780.0,0,1,0,1,5,0
0,46.0,0,10.0,4,1,0,1.0,42621.0,0.0,10360.0,0,1,4,1,5,1
0,29.0,3,13.0,7,1,2,1.0,24365.0,0.0,6840.0,1,1,4,0,5,1
2,43.0,3,12.0,10,4,5,13.0,53073.0,213525.0,23100.0,1,1,2,1,2,0
0,35.0,0,10.0,10,2,3,9.0,71379.0,0.0,22010.0,0,1,1,0,4,1
0,49.0,0,13.0,3,2,9,1.0,37414.0,185993.0,10260.0,0,0,4,0,5,0
1,43.0,2,12.0,7,2,2,1.0,83803.0,285833.0,19050.0,1,1,4,0,5,0
0,51.0,0,7.0,6,2,0,8.0,26114.0,0.0,9780.0,0,1,2,1,0,0
1,44.0,2,12.0,6,1,5,10.0,63215.0,202136.0,12930.0,0,0,1,1,5,0
0,42.0,3,16.0,10,1,5,1.0,35586.0,125317.0,5060.0,0,0,4,0,2,1
0,27.0,3,11.0,1,0,2,1.0,14461.0,108046.0,9990.0,0,0,4,1,5,1
1,60.0,1,7.0,10,0,8,11.0,102339.0,0.0,27420.0,1,1,3,0,4,0
0,46.0,0,13.0,1,3,5,7.0,26412.0,140131.0,10060.0,0,0,4,0,2,0
0,37.0,2,14.0,10,3,3,1.0,83419.0,297024.0,9840.0,0,0,4,0,3,0
0,42.0,1,12.0,4,1,9,1.0,80130.0,231747.0,5700.0,0,0,4,0,0,1
0,46.0,0,11.0,1,2,7,10.0,98572.0,0.0,17020.0,0,1,1,0,4,0
1,37.0,2,13.0,4,1,7,12.0,80183.0,0.0,15500.0,1,1,1,0,0,0
0,22.0,0,0.0,3,0,0,1.0,0.0,0.0,3700.0,0,1,0,1,0,0
0,60.0,0,0.0,4,1,4,1.0,0.0,108148.0,7500.0,0,0,0,1,5,0
0,36.0,2,10.0,4,1,3,7.0,27370.0,0.0,13670.0,1,1,4,0,0,0
0,64.0,0,14.0,1,0,0,9.0,45110.0,178514.0,14860.0,0,0,1,0,5,0
3,41.0,3,10.0,11,0,4,1.0,43488.0,0.0,9950.0,1,1,0,1,5,0
0,47.0,0,7.0,10,0,0,1.0,69496.0,0.0,24310.0,0,1,4,0,1,0
0,45.0,1,9.0,1,0,1,6.0,51221.0,166715.0,16550.0,0,0,0,1,0,0
0,32.0,1,11.0,6,0,0,7.0,6622.0,0.0,1500.0,0,0,4,1,3,0
0,49.0,0,13.0,6,0,2,9.0,96057.0,245655.0,27660.0,0,0,1,0,1,0
0,64.0,0,12.0,1,2,0,11.0,40188.0,203994.0,7900.0,0,0,1,0,5,1
0,50.0,0,14.0,1,1,1,1.0,27783.0,0.0,6500.0,0,1,0,0,2,0
0,51.0,0,12.0,17,1,3,1.0,104346.0,319207.0,24860.0,0,0,4,0,0,0
1,41.0,1,10.0,1,0,1,8.0,96166.0,241382.0,15220.0,0,0,2,1,5,1
0,56.0,0,9.0,1,0,4,12.0,47847.0,178445.0,11880.0,0,0,1,0,3,0
0,45.0,1,10.0,6,0,0,17.0,102765.0,0.0,19680.0,1,1,2,1,0,0
0,31.0,1,11.0,6,1,8,1.0,38453.0,163602.0,17360.0,1,1,4,0,2,0
0,47.0,0,9.0,1,0,1,8.0,59233.0,167038.0,21420.0,0,1,1,0,0,0
0,53.0,0,11.0,13,1,3,8.0,91924.0,249756.0,19330.0,0,0,4,0,4,1
0,48.0,0,11.0,1,0,0,1.0,66817.0,218953.0,14690.0,0,0,4,1,0,0
0,42.0,0,11.0,1,0,3,14.0,50009.0,0.0,17000.0,0,1,2,0,4,0
0,52.0,0,12.0,4,3,4,1.0,37388.0,0.0,7310.0,0,1,0,0,2,1
0,45.0,0,10.0,4,0,1,12.0,61696.0,207862.0,18090.0,0,0,1,1,4,1
0,38.0,0,9.0,6,0,0,1.0,70851.0,205840.0,20330.0,0,0,4,1,4,0
0,53.0,0,8.0,1,0,0,9.0,132536.0,368061.0,20050.0,0,0,1,0,4,0
0,27.0,1,12.0,1,0,1,7.0,22252.0,0.0,14070.0,1,1,0,1,5,0
0,48.0,0,9.0,15,3,1,18.0,118277.0,0.0,17680.0,0,1,2,0,4,0
0,40.0,0,7.0,4,3,5,1.0,30631.0,0.0,11510.0,0,1,0,0,2,0
0,51.0,0,8.0,6,0,0,19.0,93709.0,0.0,20770.0,0,1,2,0,4,0
0,57.0,0,10.0,6,2,5,7.0,28617.0,183202.0,17850.0,0,0,4,1,5,0
0,38.0,1,12.0,4,0,0,6.0,48793.0,0.0,4900.0,1,1,4,1,2,0
0,25.0,2,12.0,1,2,8,8.0,26906.0,0.0,4000.0,1,1,4,1,3,1
0,31.0,1,8.0,10,1,4,9.0,30348.0,128843.0,4600.0,1,1,1,1,0,0
